Type,Name,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,VideoAmt,Description,PetID,PhotoAmt,AdoptionSpeed
1,Blacky,2,141,0,1,1,2,7,2,2,3,1,3,2,1,150,41401,b53861ec2c7cf77f8a8008dd9cb98ebf,0,"Blacky is born on 2 march in my friends house.. they are 6 puppies including it.. mama is labrador retriever.. 4 pups already adopted but just left snow and blacky since their owner cannot keep them for long time.. the owner return back them to my friends.. the first dewormed done in 16 May.. will charge some adoption fee for the dewormed and some madical check... First dewormed done in 16 May.. Only blacky has some skin problem but it will recover soon..others are health.. adoption fee can be discuss.. for more information,please call for my friends..or facebook, 可爱小混色狗寻找主人哦！ 由于前主人有私人问题所以不能继续养它了，因此退回给我的朋友。。 狗妈妈是拉布拉多犬！ 将会收一点关于检查小狗健康的费用哦！ 只有这只小狗有一点皮肤问题，但是并不是永久性的。。它也像其它兄弟姐妹一样活泼。。 其它的都很健康。。 还有另一只哥哥也开放领养哦！ 更多详情可联络我的朋友： ，或是面子书：",5bfbb098d,4,0
1,Blessing,17,205,218,2,5,6,0,1,2,1,1,2,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,Blessing is cross between shihtzu and terrier. She is a sweet playful dog who is toilet trained on newspaper. Her owner wants to find her a better home due to problems at home. She will be spayed before going to her new home. Must be kept indoor. Only for those in KL and Klang Valley. Please call me or write in with an introduction of yourself and experience with dogs and I will get back to you.,5aefb7197,2,0
1,Blue,48,60,0,2,3,6,7,1,1,1,1,1,1,1,50,41327,4a9cb6e373c823566969e4a7cadd7708,0,"Dog's Name: ""Blue"" Age: 4 years old Breed: Purebred Chihuahua Coat Type: Short Coat Size: Around 3kgs Adoption Fee: RM50* *Adoption fee includes annual vaccination up to date Very sweet quiet and well behaved girl. Just a bit fatty. She loves to eat..... Gets along well with other dogs and cats. She is a very happy and good natured dog and loves to just sit in your lap and cuddle. House trained to potty in a tray. Her present owners can no longer keep her so she is looking for a family that will love her forever. ""Blue"" is available for viewing in Penang. However, I do travel frequently to KL so I can always bring her down to KL with me FOC. If you would like to provide ""Blue"" with a new forever home or have further questions, please contact call/Whatsapp me at. **Selection is not based on a first come first served basis, but by selection of finding the best suitable home for her. Thanks.",a2665a33f,5,0
1,Bob Marley,6,109,0,2,3,0,0,3,3,2,2,2,1,1,0,41324,9e998c258ac0e00e14278682389220b6,1,"We took in Marley from a sick gentleman who was unable to care for this puppy. Initially we had someone who adopted her but, soon discovered that the owner is not a suitable candidate to have her. As guardians to this puppy, my husband and i felt that Marley needs a better environment and family. We have a 4-year-old Golden Retriever of our own that we rescued 2 years ago. We follow and practice the techniques of Cesar Millan and we are looking for suitable owners who are familiar with dogs to adopt Marley. Bob Marley is a 6 months old puppy; very playful, intelligent, alert and is a good watch dog. She likes to jog along with the handler. After awhile of getting to know you, you can walk or jog with her without a leash. As an advice, do bring along a leash anyhow. Golden Retriever puppies are hyper but will mellow down as it gets older from age 1 to 2 onward. Still, all dogs have their unique personality which you will come to know in time. This breed needs a cool environment due to its coat. They do well with owners who have big compound and lots of shades. For owners who prefer their dogs living indoor with them, this breed is also suitable for it, provided she can go out 2 to 3 times a day to do her business on grassy land. If you are unsure of this breed, do Google and study about this breed. We love this dog and we sincerely hope to find the best owner for her. Grooming is moderate.",50f87522f,5,0
1,Bobby,60,195,0,1,6,0,0,2,1,2,1,2,1,1,0,41401,5d3e88abfe447e7ee05ac37e93bbfe15,0,He is lovely and cute.,0f1424059,1,0
1,Bosco,21,103,119,1,1,7,0,3,2,1,1,1,1,1,0,41327,0069ad714b805b38000a9c6e0cb38790,0,Healthy & active dog for adoption,4d82fddba,1,0
1,Boshih - Boston Terrier X Shih Tzu,2,42,205,2,1,7,0,1,2,1,1,2,1,1,350,41326,67452fd454e031109b19b6e167d8eae6,1,"Very little, very adorable, active & healthy.and cross breed are known to have more stronger immunity. Looking for a lovely home. Please call for appointment.",9e935b385,9,0
1,Boyboy,24,182,0,1,5,0,0,2,1,2,1,1,1,1,100,41326,61bd187b6069ac9778d92b6f9b77b0dd,0,Male. 2 years old. Cheerful. Playful. Friendly. Desex.,6e3631a29,2,0
1,Brandy,3,190,0,2,1,7,0,4,2,1,2,2,2,1,0,41324,9e998c258ac0e00e14278682389220b6,0,Someone dropped off this mix Saint Bernard to us. This puppy is currently under medical treatment for skin infection. We are looking for an athletic person who have large compound as well as a secure income that would like a companion dog for daily jog. She has a guard-dog character and therefore needs to be neutered at 6 months old and needs jogging to stay disciplined. This is a large breed dog by the look of her paws. Looking for responsible owner who resides in Melaka because her next vet appointment is location in Malim and will have to go for a weekly treatment and checkup for one month. Fit owner may contact Ayi at.,331a14422,4,0
1,Britney,84,205,0,2,2,3,7,1,1,1,1,2,1,1,0,41326,18144ec3c93ac18c8571a5eb9893f345,0,"Shih Tzu is a healthy, adorable and lovely dog. Very friendly and playful creature. It is able to spice up ones' life. Welcome to view the truth.",93e53882d,1,0
1,Brown Poodle,24,179,0,1,2,0,0,1,3,1,1,2,1,1,150,41326,719987dce7aeb027fdfa91b480800199,0,the previous owner is not interested to take care of the dog...the dog has been used to staying in the cage all day long and so neighbors complaint due to excessive barking n so the dog was put for adoption..,a5767a3da,0,0
1,Brownie - 7 Weeks,1,50,0,2,2,0,0,2,1,2,2,2,1,1,0,41401,1bddbddc28812917930b582c14598957,0,this puppy was found at klang area on / during lunch time with my friends. we was feel pity for this puppy as she was dumped on the street. from the restoran aunty told us she already be here for 3 days and she don't have food and water to drink and eat.she stay under the sun and no place for her to hide n sleep.aunty told us she saw a car pass by and just drop this puppy and leave.she is crying all the time. we send her to clinic animal and doctor say her body is weak and she cant even walk.Now she in good health. I could like to find a pet lover who can love and take a good care of her as I have 2dog of my own and I can't afford to take care her. Kindly SMS or call me for the detail..,f69a878a6,4,0
1,Brownie Boy,12,65,0,1,2,0,0,2,3,3,1,2,1,1,0,41401,78ec79634d350f6850fdd4a335cab431,0,"we found Brownie in old klang road ,he's been alone there more than 10 days~to help him we try to ask a vet to give him a microchip scanning,hoping this might help Brownie to find his way to back home,unfortunaly there's no chips on him..so we decided to temporary foster him & now we are looking for someone to adopt Brownie. Please contact me if u r love dog and if u have enough space for him...Please give Brownie a sweet home.do give me a call if u r interested to meet cute Brownie..thanks!!!",4eae8cc31,5,0
1,Bruno,18,179,0,1,2,3,0,1,2,1,1,2,1,1,0,41401,aa3d8f32cf27ededc1c518cf26b165f9,0,"Finding a new home for a dog, named Bruno. He is a Lovable qualities of the individual dog and attracts prospective owner. Anyone who interested to take him home kindly contact me.",7b6f894a1,1,0
1,Bubbles,12,83,0,2,2,3,0,1,2,1,1,1,1,1,0,41401,2325f4d8920d67159b7f1d2216fa1f01,0,"Like her name, Bubbles is the most loving and bubbly dog you would ever find. Fully house trained, is great with other pets and children. She loves long walks and a good game of fetch. She was purchased from a reputable pet shop when she was 2 months old and has grown up together with her sister Peanut (Silky Terrier). However, as I will be moving out from my house and into an apartment I will not be able to keep her anymore. Please feel free to call me to see my lovely friendly dog.",752b2d9c5,4,0
1,Butter,16,205,147,2,5,7,0,1,1,1,1,3,1,1,0,41401,b37cf354602be319b4d56cf07e7bb4f4,0,"Butter is a very cute dog but unfortunately i have do not have much time take care of her due to travelling issue. I wish someone is very loving dog and gentle willing to take the responsible. If do not mind, i wish i may visit her after sometimes.",1eb8a0278,3,0
1,Button Face,3,218,205,1,1,2,0,1,2,1,1,2,1,1,0,41324,82c9c8bce74e24304ef19b3e1f667a11,0,"Born on the 4th of May . A Male Mixed Terrier/Shihzu Puppy with very good temper, calm quiet and shy. The Hindleg(left) is slightly deform due to broken bone when it was born.But it is walking and runnng like a normal dog. Suitable for Family with Children and People with intolerant neigbours about dogs. The name is Button Face. Only Serious Dog lovers who can give a good home to this puppy should consider taking it.",9abb10f2f,6,0
1,Camilo 2,12,128,0,1,7,0,0,1,1,1,1,1,1,1,0,41326,2f44f83fa9b9882af67ba807544a90aa,0,"Very lively dog, as expected from a JR! We are moving to a condo and regrettably have no choice but to give him up for adoption. Loves attention and play time.",b40818da6,1,0
1,Candy,2,218,0,2,2,7,0,2,1,2,1,2,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,"Candy is an adorable happy gal. She knows just how to make you smile. One of her ears is white, the other brown - a very pretty pup.",a2037a7b0,1,0
1,Carly,60,179,179,2,2,0,0,1,3,1,1,1,1,1,0,41326,b53c34474d9e24574bcec6a3d3306a0d,0,For Adoption,3b0b88ac2,3,0
1,Carrie,9,109,202,2,4,5,0,2,2,1,1,2,1,1,0,41326,d4a8b5e64cd89e2f055b505383a8ee7a,0,"Carrie is a gentle sweetheart who loves human company. This beautiful girl would make a wonderful companion - will you give her a chance? Conditions for adoption: 1. No unnecessary tying/caging up. 2. Maintain medical needs (vaccinations, deworming, heartworm prevention etc.) 3. Neutering is compulsory. 4. Allow visits in the initial stages of adoption to ensure dog is adjusting well. 5. Unconditional love :) To help determine if you and the dog you're interested in are a good fit, would appreciate it if you could email/text a brief intro of yourself, your experience with dogs if any, your household situation (what type of home you live in i.e. landed or apartment, whether you have other family members/friends living with you etc.) and any other pertinent info.",2630db5dc,1,0
1,Casper,24,179,0,1,7,0,0,2,2,1,1,2,1,1,250,41401,abaf3e5d38f7f6b758b7724a1f3fa1a3,0,"I have a 2 year old miniature poodle with me but due to my assignments, the work schedule is crazy. My dog has been neglected so I have decided to give him to a better family to take care of him. He is an indoor dog so please dont leave him outside the house. Casper is a very active dog. He likes to play with ball and will play fetch with the owner. Somehow, due to lack of bringing him to walk he often felt insecure when he reached new places and he will pee to do marking. Don't worry because he is trained to pee and poo on newspaper.",a04c35bc6,2,0
1,Cassie,2,179,195,2,2,0,0,1,1,2,2,2,1,1,500,41326,7a22a977b447e38f94017409294d1932,0,Schnoodle puppy for adoption. Adoption fees RM required as below: 1. RM (non refundable) to cover food& medical expenses. 2. RM (refundable) as deposit and will be refunded to adopter after the dog has been neutered. Term & condition applied. Adopter must sign pet adoption's agreement. Serious adopter only.,1bb6183eb,2,0
1,Ceaser,16,105,0,2,1,2,4,2,2,1,1,1,1,1,50,41326,9a6b5f7018a1ce7d4854e8bbe0bf72a0,0,"Very high energy and active, loves to play with other dogs. A good watchdog too. She knows hand shake and sit. She need a new home. i have too many dogs already.",36f07fbe0,5,0
1,Chanel,2,179,179,1,2,3,0,1,2,1,1,2,1,1,200,41401,cf6a444ca5784f82332b2dff2638d29c,0,"I Have 1 Poodle Puppy For Sale. Cute Male. 2 Months Old. Big Bone. Big Size. Good Huge&Heavy Body Structure. Puppy Are Fat,Active&Huge In Size. Friendly With Family&Kids. Obedient&Loyal Puppy. Toilet Trained. Can Be A Good Guard Dog. (Note:Not Small Size Poodle). price (negotiable for pup lover) contact me for further discuss and photo",c2f9689c2,0,0
1,Chase,60,152,0,1,2,0,0,1,1,3,1,2,1,1,0,41401,d53eef65b597c43396de4e532e27a34b,0,A healthy itsy bitsy small dog. A happy dog that will definitely bring a lot of joy to its owner.,138035c7a,1,0
1,Cher,36,78,0,2,1,2,0,3,1,1,1,1,1,1,0,41326,0591583aa6b8c97b900b79c146722192,0,Dog for adoption,5d2f7761c,1,0
1,Chester,60,69,0,1,3,5,0,2,3,1,1,1,1,1,180,41326,d430d25dc79887b929beb607d9952df2,0,This lovely pure bred male Cocker Spaniel was left behind by his irresponsible owner who moved house. He is a very gentle dog with a good temperament. He is able to mix with other dogs. He will be perfect for a family with kids. Please do contact me if you can provide him a good home. P.S. Adoption fees are for neutering and immunization costs.,254c3305f,3,0
1,Cheusi,89,76,50,2,1,7,0,3,1,1,1,1,1,1,0,41326,24d7835b7c801782c5ef2f302737764d,0,Found a good home already :),91acbbf47,1,0
1,Chewy,5,20,0,1,1,2,7,2,1,1,1,2,1,1,0,41327,c686a877fa5615b680195e885f5a91d4,0,"Chewy is an adorable and cuddly 5mths old puppy. fantastic companion to go for a jog, desire to be around with human beings and loves to drink water and chew bones. it was given to me and my husband few mths ago, but unfortunately we are no longer allow to keep him chewy has been a good dog and good companion to us we hope to find him a good safe place (prefer owner with experience and a dog lover)",5f20dde82,5,0
1,Chi Chi,36,205,0,2,7,0,0,1,3,1,1,2,1,1,0,41326,09aadec46cb6ba36c5e575d57196540c,0,The dog is healthy and playful. She have some skin problem may be due to long fur. I adopted the dog one year ago and my wife suppose to take care of her. Unfortunately my wife is now sick and frequently go to hospital. So we have no choice to give away the dog.,9ce27322b,1,0
1,"Chihuahua For Adoption ""Gumby""",12,60,0,2,3,7,0,1,2,1,1,2,1,1,0,41327,4a9cb6e373c823566969e4a7cadd7708,0,"Female Chihuahua looking for a good home! ""Gumby"" is a quiet and sweet dog. She gets along with everyone. However, she is extremely timid and shy. She is looking for someone who is very understanding and willing to spend time working with her to overcome her shyness. She would prefer a quiet home where she is the only dog or a home with only one other small dog and without any young children. Dog's Name: ""Gumby"" Age: 1 yr old Breed: Purebred Chihuahua Coat Type: Long Coat Size: Approx. 1.8kgs. ""Gumby"" is available for viewing in Penang. However, I do travel frequently to KL so I can always bring her down to KL with me FOC. If you would like to provide ""Gumby"" with a new forever home or have further questions, please contact me at. Thanks.",9b0744be7,3,0
