Id,Type,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,AdoptionSpeed
384,2,3,266,0,2,5,6,7,2,1,1,1,1,1,1,100,1
385,1,7,25,25,2,2,0,0,3,2,1,1,2,1,1,0,0
386,1,3,307,0,1,1,7,0,2,1,1,1,2,1,1,0,1
387,1,1,307,0,2,1,2,0,2,1,1,1,2,1,1,0,0
388,2,3,266,0,2,7,0,0,1,1,2,2,2,1,1,0,1
389,2,3,266,0,2,1,2,6,2,1,2,2,2,1,1,0,0
390,1,12,307,109,1,1,0,0,2,2,3,3,1,1,1,150,1
391,1,2,0,26,2,2,0,0,2,1,1,1,2,1,1,0,1
392,1,2,307,0,2,1,2,7,1,1,2,2,2,1,5,0,0
393,1,3,129,307,2,1,7,0,1,2,3,1,2,1,1,0,1
394,1,25,195,0,1,6,7,0,2,3,1,1,2,1,1,100,0
395,2,14,266,0,2,2,0,0,2,1,3,3,3,1,1,0,0
396,1,1,307,0,3,1,2,7,3,2,2,1,2,1,12,0,0
397,1,1,307,307,2,2,0,0,2,2,1,1,2,1,1,0,1
398,2,1,266,0,2,2,6,7,1,1,3,3,2,1,1,30,1
399,1,10,141,109,2,1,7,0,2,2,1,1,2,1,1,0,0
400,2,7,266,0,1,6,7,0,2,1,2,1,2,1,2,0,1
401,2,2,266,0,2,1,4,0,1,1,2,2,2,1,2,0,1
402,1,1,307,0,2,1,3,0,2,2,2,2,2,1,1,0,0
403,2,12,265,0,2,1,7,0,2,2,1,1,1,1,1,150,0
404,1,84,109,0,1,2,5,0,2,2,1,1,1,2,1,0,1
405,2,3,266,0,1,3,7,0,2,1,2,2,2,1,1,0,0
406,1,6,307,0,2,1,0,0,2,2,2,1,2,1,1,0,1
407,2,4,266,0,1,1,3,7,1,1,1,1,2,1,2,40,1
408,1,8,307,307,1,2,0,0,2,1,1,1,2,1,1,0,0
409,2,1,266,0,2,1,2,7,2,1,2,2,2,1,3,0,1
410,2,1,266,303,2,1,2,0,2,1,2,1,2,1,1,0,0
411,2,18,265,0,2,5,7,0,2,1,2,2,2,1,1,0,0
412,2,2,266,0,2,1,7,0,1,1,2,2,2,1,1,0,1
413,2,36,266,0,2,1,6,7,2,2,2,2,1,1,1,0,1
414,1,2,307,0,2,2,7,0,2,2,3,3,2,1,1,0,1
415,1,6,307,307,3,1,7,0,2,2,1,3,3,1,2,0,1
416,2,2,266,0,1,2,0,0,1,1,2,2,2,1,1,0,1
417,1,1,307,0,2,1,2,7,3,1,2,2,2,1,1,50,0
418,2,18,266,0,1,4,0,0,2,1,1,1,1,1,1,0,1
419,1,4,202,307,1,1,2,3,3,2,2,1,2,1,1,0,0
420,2,6,266,266,1,1,7,0,2,1,2,2,2,1,2,0,1
421,1,2,307,0,1,1,2,0,2,1,2,1,2,1,1,0,0
422,1,4,213,307,2,1,2,7,2,1,3,1,3,1,4,0,1
423,1,2,307,307,2,1,7,0,2,2,2,1,2,1,1,0,1
424,1,1,307,0,1,1,2,0,2,2,2,2,2,1,1,0,1
425,1,2,307,0,1,1,2,0,2,1,1,1,2,1,1,0,1
426,1,8,307,0,1,2,7,0,2,1,2,2,2,1,1,0,0
427,2,1,266,0,3,2,4,7,2,2,1,1,2,1,20,0,1
428,2,3,299,0,1,3,0,0,1,1,3,3,3,1,1,0,1
429,2,3,266,0,1,5,0,0,2,1,1,1,2,1,1,0,0
430,2,3,264,278,1,1,0,0,2,3,1,1,2,1,1,100,0
431,2,4,299,0,3,4,6,7,2,2,2,2,2,1,2,0,1
432,2,12,266,0,2,2,0,0,1,1,2,2,2,1,1,0,0
433,2,0,266,0,3,1,5,7,2,2,2,2,2,1,4,0,0
434,1,72,103,0,2,1,2,3,3,3,1,1,2,1,1,0,0
435,2,1,265,0,3,2,3,0,1,2,2,2,2,1,2,0,0
436,1,1,307,0,3,1,2,7,2,1,3,3,3,1,5,0,0
437,2,3,299,0,2,1,2,7,1,1,1,1,2,1,1,0,1
438,2,12,265,0,3,1,7,0,2,2,3,3,3,1,4,0,1
439,1,2,307,0,2,2,0,0,2,2,1,1,2,1,1,0,1
440,1,2,307,0,1,1,2,0,2,1,3,3,2,1,1,0,0
441,1,4,307,0,2,2,7,0,2,2,3,1,3,1,1,0,1
442,1,3,307,0,1,2,0,0,2,1,1,1,1,1,1,0,0
443,1,4,307,189,1,1,2,0,2,1,2,2,2,1,1,0,0
444,2,3,266,0,2,1,0,0,1,1,3,3,3,1,1,0,1
445,2,4,266,0,1,1,0,0,2,1,1,1,1,2,1,0,1
446,2,12,299,0,1,3,5,7,2,1,2,1,1,1,1,100,0
447,1,36,218,307,1,1,7,0,2,2,1,1,1,1,1,0,0
448,2,2,285,264,2,1,2,5,2,3,2,1,2,1,1,100,0
449,1,4,307,0,2,7,0,0,2,1,1,1,2,1,1,0,0
450,1,5,72,72,1,1,7,0,1,2,1,1,2,1,1,0,0
451,2,12,265,265,2,1,0,0,2,2,2,1,2,1,1,0,1
452,2,5,266,0,1,1,2,7,2,1,3,3,3,1,1,0,0
453,1,2,307,0,2,1,2,0,2,1,2,2,2,1,1,0,0
454,1,48,173,307,2,2,0,0,2,1,2,2,2,1,1,0,1
455,1,5,307,307,2,2,0,0,2,2,1,1,2,1,1,0,1
456,1,2,307,0,2,2,0,0,2,1,2,1,2,1,4,0,1
457,1,5,307,0,2,2,0,0,1,1,3,3,3,1,1,0,1
458,2,4,266,0,2,2,7,0,1,1,3,1,2,1,1,0,0
459,1,2,24,70,3,1,2,7,2,2,2,2,2,1,6,0,0
460,1,3,307,0,2,2,0,0,2,2,2,2,2,1,1,0,1
461,2,4,266,299,1,1,6,0,1,1,2,2,2,1,1,0,0
462,2,5,265,0,1,1,0,0,2,2,3,3,3,1,1,0,0
463,2,3,266,0,1,4,0,0,1,1,1,1,2,1,1,0,0
464,2,2,266,0,2,1,7,0,2,1,2,2,2,1,1,0,0
465,2,2,299,0,3,1,4,6,2,2,2,2,2,1,2,0,0
466,1,4,307,307,2,2,0,0,2,1,1,1,2,1,1,0,1
467,1,3,307,176,1,1,2,7,3,1,1,1,2,1,2,0,1
468,1,12,307,0,2,2,4,7,2,1,1,1,1,1,1,0,0
469,2,4,284,0,2,2,4,7,1,1,2,1,2,2,1,0,0
470,1,5,307,0,1,7,0,0,2,1,1,1,1,1,1,0,1
471,1,2,307,0,2,1,2,7,2,1,1,1,2,1,1,0,1
472,1,2,200,307,2,2,0,0,2,1,3,3,2,1,1,0,1
473,2,1,266,0,3,1,2,6,2,1,2,1,2,1,2,0,1
474,1,3,195,0,1,6,7,0,1,2,1,1,2,1,1,0,0
475,1,2,307,307,2,1,2,5,2,2,2,2,2,1,6,0,0
476,2,17,266,0,2,1,2,3,2,1,1,1,2,1,1,0,1
477,1,8,179,0,2,2,0,0,1,1,1,1,3,1,1,0,0
478,2,5,266,0,1,1,2,7,2,2,2,1,2,1,1,0,0
479,2,12,266,0,3,1,7,0,2,1,2,2,2,1,2,0,1
480,1,12,119,307,1,1,2,7,2,2,1,1,1,1,1,150,1
481,1,5,307,0,2,1,0,0,2,1,1,1,1,1,1,100,1
482,1,2,307,0,2,1,0,0,2,1,2,1,2,1,1,0,1
483,1,24,307,179,2,1,0,0,1,1,3,1,3,2,1,0,0
484,1,5,307,0,1,1,2,3,2,1,1,1,2,1,1,0,0
485,2,2,286,299,3,1,4,6,2,1,2,1,2,1,2,50,1
486,1,2,307,0,1,1,0,0,2,2,3,3,3,1,1,0,1
487,1,2,307,307,2,2,7,0,2,2,1,1,2,1,1,0,0
488,1,36,195,0,2,6,7,0,2,2,1,1,2,1,1,0,0
489,1,24,307,307,2,4,0,0,3,3,2,2,2,1,1,0,1
490,2,9,264,0,1,1,7,0,2,3,2,1,2,2,1,0,1
491,1,1,307,0,3,1,7,0,2,1,3,3,3,1,2,0,1
492,1,3,307,0,2,2,0,0,2,2,1,1,1,1,1,0,1
493,2,10,266,0,2,1,2,4,1,1,1,1,1,1,1,0,1
494,1,12,179,0,1,6,0,0,2,1,1,1,1,1,1,0,0
495,2,3,266,0,3,5,0,0,2,1,2,1,2,1,2,0,0
496,1,48,128,0,2,5,0,0,1,1,1,1,1,1,1,0,0
497,2,24,285,0,1,1,2,7,2,3,1,1,2,1,1,0,0
498,1,76,20,0,2,1,2,7,2,2,1,1,2,1,1,0,0
499,2,2,266,0,2,1,6,7,1,2,3,3,3,1,1,0,1
500,2,30,243,0,2,6,7,0,2,2,2,2,2,1,1,0,0
501,2,2,266,0,3,1,4,7,1,1,1,1,2,1,3,0,0
502,1,1,307,0,2,1,0,0,2,2,2,2,2,1,1,0,1
503,1,48,307,0,2,3,0,0,2,3,1,1,1,1,1,0,0
504,1,9,307,307,3,1,2,0,2,1,1,1,2,1,2,30,0
505,1,12,307,0,2,7,0,0,2,3,1,1,1,1,1,0,1
506,2,6,266,0,2,1,2,7,1,1,1,1,1,1,3,0,1
507,2,1,266,0,1,1,7,0,2,1,2,1,2,1,1,0,0
508,2,4,285,299,1,4,0,0,1,2,2,1,2,1,3,100,1
509,2,18,266,0,1,3,7,0,1,1,1,1,3,1,1,0,0
510,1,1,307,0,1,1,2,7,2,1,2,2,2,1,1,0,1
511,1,2,307,0,3,1,2,7,2,1,2,2,2,1,8,0,1
512,1,2,307,0,2,1,2,7,2,1,2,1,2,1,1,0,1
513,2,132,266,0,2,1,2,0,2,1,1,1,1,1,1,0,1
514,2,16,266,285,1,7,0,0,3,2,1,1,1,1,1,0,1
515,1,84,152,218,1,2,3,0,1,1,3,3,3,1,1,0,1
516,1,48,307,0,2,2,0,0,2,2,3,3,3,1,1,0,1
517,1,2,307,0,3,1,2,5,2,1,2,1,2,1,4,0,0
518,2,12,264,264,1,3,0,0,2,3,1,3,3,1,1,0,0
519,1,2,307,307,1,1,2,7,2,2,1,1,2,1,1,0,0
520,1,72,109,0,2,3,5,0,3,3,1,1,1,1,1,0,1
521,2,3,265,0,1,7,0,0,2,2,3,3,3,1,1,0,0
522,1,60,218,0,2,2,7,0,1,2,1,1,3,1,1,0,0
523,2,2,266,0,1,3,6,0,1,1,2,1,2,1,2,0,0
524,2,2,292,265,2,2,5,0,2,2,2,2,2,1,1,0,0
525,2,1,266,0,2,2,7,0,1,1,2,2,2,1,1,0,1
526,1,7,307,0,1,1,0,0,2,1,1,1,2,1,1,0,1
527,1,3,307,307,1,2,0,0,2,1,2,2,2,1,1,0,0
528,2,6,277,0,2,2,7,0,1,1,2,2,2,3,1,0,1
529,2,2,266,0,2,1,6,7,1,1,2,2,2,1,1,0,0
530,1,3,307,0,2,2,5,0,2,1,1,1,2,1,1,0,0
531,1,2,307,0,2,3,0,0,2,1,3,1,2,1,1,0,1
532,1,2,307,0,2,1,2,7,2,2,2,2,2,1,8,0,0
533,1,1,307,307,3,1,2,7,2,2,2,2,2,1,5,0,1
534,1,4,141,307,2,1,5,0,2,2,1,1,2,1,1,0,0
535,1,24,307,0,2,2,0,0,2,1,1,1,1,1,1,500,1
536,2,2,265,0,2,1,2,4,2,2,2,1,2,2,1,0,0
537,1,24,307,0,2,2,0,0,3,2,3,3,3,1,1,0,1
538,1,12,307,0,2,1,0,0,1,2,3,3,2,1,1,0,1
539,2,3,285,292,1,2,7,0,1,2,2,2,2,1,1,200,0
540,1,1,307,307,2,1,2,7,2,1,2,2,2,1,1,0,0
541,2,2,266,0,1,3,7,0,2,1,2,2,2,1,1,200,0
542,2,12,266,0,3,1,4,7,3,1,1,1,1,1,5,0,1
543,1,12,307,152,1,3,0,0,1,1,1,1,1,1,1,0,1
544,2,3,266,0,1,1,6,0,2,1,2,1,2,1,1,0,1
545,1,2,307,307,2,1,2,0,2,1,2,1,2,1,4,0,1
546,1,1,307,0,2,1,2,0,2,1,2,2,2,1,2,0,1
547,1,72,152,0,1,2,0,0,1,1,1,1,2,2,1,0,1
548,2,2,266,0,1,6,7,0,1,1,3,3,3,1,1,0,0
549,1,1,307,0,1,1,2,7,2,1,1,1,2,1,1,100,0
550,1,36,44,307,1,1,2,7,3,1,1,1,1,1,1,0,1
551,1,3,307,0,2,2,0,0,2,1,3,3,2,1,1,0,1
552,2,2,266,0,2,4,6,7,1,1,3,3,3,1,3,0,1
553,2,24,266,0,2,1,4,6,3,1,1,1,1,1,2,0,1
554,2,11,266,0,1,5,0,0,2,1,1,1,1,1,1,100,1
555,2,12,264,0,3,1,6,7,2,2,2,2,2,1,6,0,0
556,1,3,307,0,1,1,0,0,1,2,3,3,3,1,1,0,1
557,2,12,265,0,3,1,7,0,1,2,2,2,2,1,2,0,1
558,2,60,247,0,1,1,2,3,3,1,1,1,1,1,1,200,0
559,2,1,265,0,2,1,7,0,1,2,2,1,2,1,1,0,1
560,1,2,218,307,2,1,2,5,2,1,2,1,2,1,2,0,1
561,2,6,266,0,2,3,4,7,3,1,1,1,2,1,1,0,1
562,2,3,299,0,1,2,0,0,2,1,3,3,3,1,1,0,0
563,1,2,307,0,1,2,3,5,2,2,2,1,3,1,1,0,1
564,2,2,247,265,1,3,7,0,1,1,2,2,2,1,1,0,0
565,2,3,266,0,1,1,7,0,3,1,2,1,2,1,4,0,1
566,2,5,266,0,2,1,2,6,2,1,2,2,2,1,1,0,0
567,1,24,75,228,1,1,2,5,2,2,1,1,1,1,1,200,0
568,1,4,307,0,3,1,2,5,1,2,2,2,2,1,6,0,0
569,2,3,266,0,1,1,0,0,2,1,2,2,2,1,1,0,1
570,2,4,266,265,1,1,5,0,2,2,1,1,2,1,1,0,1
571,2,19,266,266,1,6,0,0,2,1,1,1,1,1,2,0,1
572,2,2,265,283,2,3,7,0,2,2,2,1,2,1,1,50,0
573,1,2,307,0,2,1,2,7,2,1,2,2,3,1,1,0,0
574,2,6,265,0,1,6,0,0,1,2,2,1,2,1,1,0,1
575,1,2,189,307,1,1,5,0,3,2,2,2,2,1,2,100,1
576,1,2,307,0,2,2,0,0,2,2,1,1,2,1,1,0,0
577,2,12,299,0,1,3,0,0,3,1,1,1,1,1,1,50,1
578,1,11,307,0,1,5,0,0,2,1,1,1,1,1,1,0,1
579,2,2,247,265,2,1,2,6,1,2,2,2,2,1,3,0,0
580,1,36,218,307,2,2,7,0,2,2,2,1,1,1,1,0,1
581,2,12,266,0,2,6,7,0,2,1,3,3,1,1,1,0,0
582,1,1,307,0,2,5,0,0,2,2,3,3,3,1,2,0,1
583,2,8,292,299,2,2,6,0,1,1,3,3,3,1,1,0,1
584,2,24,266,266,2,5,0,0,1,1,1,1,3,1,1,0,0
585,2,1,266,0,1,2,0,0,2,1,2,2,2,1,1,100,0
586,1,3,307,307,1,2,7,0,2,1,2,2,2,1,1,1,1
587,1,3,307,0,2,1,4,0,2,2,1,1,2,1,1,0,1
588,2,2,285,266,3,1,2,0,3,2,2,2,2,1,2,50,0
589,1,12,307,0,1,1,2,0,1,1,3,1,3,1,1,0,0
590,1,8,307,0,1,2,0,0,2,1,1,1,1,1,1,0,0
591,1,1,307,0,2,2,0,0,2,2,2,1,2,1,1,0,0
592,2,2,264,265,2,1,6,7,2,2,2,1,2,1,1,50,1
593,2,1,264,266,1,1,2,7,2,3,2,2,2,1,3,0,0
594,2,12,299,0,1,3,5,0,2,1,1,1,1,1,1,0,1
595,1,6,141,307,2,1,0,0,2,2,1,3,3,1,1,0,1
596,1,2,64,307,3,2,5,0,2,1,2,1,2,1,4,0,1
597,1,48,109,0,3,3,0,0,2,2,3,3,3,1,2,0,1
598,2,1,299,0,3,3,6,7,2,2,3,3,2,1,5,0,0
599,2,0,266,0,1,1,7,0,2,1,2,2,2,1,1,0,1
600,1,60,307,0,1,3,0,0,2,2,1,1,1,1,1,0,1
601,1,0,307,0,3,2,5,0,2,1,2,2,2,1,10,0,0
602,1,2,307,0,2,2,0,0,2,1,1,1,2,1,1,0,0
603,2,3,266,0,3,1,6,7,2,1,2,2,2,1,7,0,0
604,2,3,266,0,1,1,0,0,2,1,2,2,2,1,1,0,1
605,2,2,264,0,1,1,7,0,2,2,2,2,2,1,1,0,1
606,1,2,307,307,3,2,0,0,2,1,2,2,2,1,2,0,1
607,1,1,307,0,2,2,0,0,2,2,2,2,2,1,2,0,0
608,1,24,307,0,1,2,0,0,3,1,1,1,1,1,1,200,1
609,2,10,266,0,2,1,7,0,2,2,2,2,2,1,1,0,1
610,1,2,307,0,2,1,0,0,2,1,1,1,2,1,1,0,1
611,2,1,285,264,1,1,7,0,3,3,2,2,2,1,1,50,0
612,1,60,75,0,1,2,0,0,1,3,1,1,1,1,1,150,0
613,2,1,266,0,1,2,3,4,2,1,2,2,2,1,1,15,0
614,2,4,266,299,1,1,6,7,2,1,1,1,2,1,1,100,1
615,2,5,266,0,2,1,0,0,2,1,1,1,1,1,1,150,1
616,1,7,307,0,2,4,7,0,2,1,1,1,1,1,1,100,1
617,1,36,307,0,2,1,2,5,3,1,3,3,1,1,1,0,1
618,2,2,265,0,1,1,7,0,2,1,1,1,3,1,1,0,1
619,2,2,292,252,1,2,5,0,2,1,2,1,2,1,1,100,0
620,1,2,307,0,2,1,2,0,2,1,3,3,2,1,1,0,1
621,1,0,307,0,3,1,2,7,2,1,2,2,2,1,8,0,0
622,2,1,266,265,2,7,0,0,1,2,2,2,2,1,1,0,0
623,1,2,307,218,2,1,2,0,2,1,2,2,2,1,1,0,0
624,1,2,307,0,1,7,0,0,2,1,1,1,2,1,1,0,0
625,2,4,243,266,2,5,7,0,1,2,1,1,2,1,1,80,1
626,1,1,307,307,3,2,3,6,2,2,2,2,2,1,9,0,1
627,2,3,266,0,1,6,7,0,1,1,2,1,2,1,1,0,0
628,1,3,307,0,1,1,2,0,2,1,1,1,2,1,1,0,1
629,1,60,205,307,2,1,2,6,1,2,3,1,3,2,1,100,1
630,2,5,266,0,2,5,0,0,3,1,1,1,2,1,1,0,0
631,2,2,265,0,2,1,7,0,1,2,2,2,2,1,1,0,0
632,1,12,307,0,3,2,0,0,2,2,3,3,3,1,4,0,1
633,2,2,277,0,2,1,7,0,2,1,2,1,2,1,1,0,1
634,1,2,307,307,2,2,0,0,2,1,2,1,2,1,1,0,0
635,2,14,299,0,1,3,0,0,3,1,2,1,1,1,1,0,0
636,2,1,266,0,1,3,7,0,1,1,2,2,2,1,1,0,0
637,2,8,266,0,2,6,7,0,2,1,3,3,3,1,1,0,0
638,1,3,307,0,2,1,0,0,1,1,1,1,2,1,1,100,1
639,1,8,307,0,1,1,2,4,2,2,1,1,1,1,1,0,1
640,2,6,265,266,2,1,2,0,1,2,1,1,1,1,1,30,1
641,2,1,266,0,2,1,4,7,1,1,2,2,2,1,1,0,0
642,2,1,266,0,1,1,2,6,2,1,1,1,2,1,1,0,0
643,2,18,266,0,1,7,0,0,2,1,2,1,1,1,1,0,1
644,1,60,20,0,1,1,2,7,2,2,2,1,2,2,1,0,0
645,1,12,307,0,1,5,0,0,2,1,2,1,2,1,1,0,1
646,1,6,109,189,2,1,0,0,2,1,1,1,3,1,1,100,0
647,1,2,307,0,3,1,2,5,1,2,2,2,2,1,7,0,1
648,2,2,265,0,3,1,6,0,1,2,2,2,2,1,2,0,1
649,2,2,292,264,2,1,4,0,1,2,2,3,2,1,1,0,0
650,1,2,307,0,2,3,0,0,2,1,2,1,2,1,1,0,0
651,1,5,307,307,3,1,2,7,2,1,2,2,3,1,2,0,0
652,1,2,103,307,2,1,2,0,2,1,2,2,2,1,1,0,0
653,1,24,141,0,1,1,7,0,3,2,1,1,2,1,1,0,0
654,2,2,266,0,3,1,2,0,1,2,2,1,2,1,2,0,1
655,2,5,266,0,3,1,7,0,1,1,1,1,1,1,6,0,1
656,1,24,307,0,2,2,3,0,2,2,1,1,1,1,2,0,1
657,1,2,307,0,3,2,0,0,2,1,2,1,2,1,2,0,1
658,1,1,307,0,2,1,2,0,2,1,1,1,2,1,2,0,0
659,1,2,307,307,1,7,0,0,2,2,2,2,2,1,1,0,0
660,2,4,266,0,2,1,0,0,1,1,2,1,2,1,1,0,0
661,1,36,60,128,2,2,7,0,1,1,1,1,3,1,1,250,1
662,1,12,78,141,1,1,2,0,2,1,1,1,3,1,2,0,1
663,2,12,266,303,2,1,2,0,1,1,1,1,1,1,1,0,1
664,2,2,266,0,3,1,2,0,2,1,2,2,2,1,4,0,0
665,1,84,307,195,2,6,0,0,1,1,1,1,1,1,1,0,0
666,2,4,266,0,1,1,6,7,2,2,2,2,2,1,2,0,1
667,1,7,109,109,2,2,0,0,3,3,1,1,2,1,1,500,0
668,2,2,296,266,2,1,7,0,2,1,2,1,2,1,1,50,0
669,2,9,266,266,2,2,4,6,2,1,2,2,2,1,2,0,1
670,2,1,266,0,2,4,5,7,2,1,2,1,2,1,1,0,0
671,2,3,264,265,2,1,2,3,1,2,2,1,2,1,1,0,1
672,2,3,243,0,3,1,3,7,1,1,2,2,2,1,9,0,1
673,1,24,307,213,3,1,2,5,2,2,1,1,1,1,4,0,1
674,2,4,265,0,3,6,7,0,1,2,2,2,2,1,2,40,0
675,1,1,307,307,2,1,0,0,2,3,1,1,2,1,1,0,1
676,2,5,266,0,1,2,5,7,2,1,2,2,2,1,1,0,0
677,1,3,307,0,1,5,0,0,2,2,2,1,2,1,1,0,1
678,1,2,185,0,1,1,7,0,2,2,2,2,2,1,1,0,0
679,2,4,266,0,1,1,4,7,1,1,3,3,3,2,3,0,1
680,1,2,307,0,1,1,2,0,2,1,1,1,2,1,1,0,1
681,1,24,109,307,3,1,3,0,3,2,1,1,1,1,2,0,0
682,2,1,265,266,2,2,7,0,2,2,3,3,2,1,3,0,0
683,1,9,307,0,2,1,2,5,2,1,1,1,1,1,1,0,1
684,1,4,307,0,1,2,0,0,3,2,1,1,2,1,1,0,0
685,1,96,307,0,2,1,2,0,2,2,1,1,1,1,1,0,1
686,2,60,266,266,3,4,7,0,2,1,2,1,1,2,2,0,0
687,2,72,300,251,1,2,3,4,2,2,3,3,3,1,1,0,1
688,2,46,266,0,2,2,3,5,3,1,2,2,2,1,1,0,1
689,1,2,307,0,2,5,7,0,2,1,2,1,2,1,1,0,0
690,1,1,307,0,2,3,5,0,2,2,3,3,3,1,1,0,1
691,1,1,307,0,3,1,2,4,2,1,3,3,3,1,6,100,1
692,1,3,307,307,2,7,0,0,1,1,3,3,3,1,2,0,1
693,2,2,266,0,1,1,7,0,1,1,2,1,2,1,1,0,1
694,2,2,277,260,2,6,0,0,2,2,1,1,2,1,1,100,1
695,2,3,266,0,3,1,6,7,1,1,1,1,3,2,3,0,1
696,2,2,266,0,1,7,0,0,2,1,2,2,2,1,1,0,0
697,2,6,265,265,3,2,5,6,2,2,1,1,1,1,3,135,0
698,2,2,266,0,1,3,7,0,1,1,1,1,2,1,1,0,0
699,2,12,265,0,2,2,7,0,2,2,3,1,3,1,2,0,1
700,1,8,205,0,1,2,5,0,1,2,1,1,2,1,1,0,1
701,2,2,266,0,2,3,4,0,2,1,2,2,2,1,1,0,0
702,1,48,218,0,1,2,5,7,2,3,1,1,1,1,1,0,1
703,2,1,265,306,3,2,4,6,1,2,2,2,2,1,5,0,1
704,2,1,299,0,2,1,2,3,2,1,2,1,2,1,1,0,0
705,1,2,307,152,2,2,6,0,2,1,2,1,1,1,1,0,1
706,2,6,266,266,1,4,0,0,2,1,2,2,2,1,1,0,0
707,2,3,266,0,2,6,0,0,2,1,2,2,2,1,2,0,1
708,2,0,299,0,1,5,6,7,2,2,2,2,2,1,1,0,0
709,2,3,266,265,3,3,7,0,1,2,2,2,2,1,2,0,0
710,1,12,307,0,2,2,0,0,2,1,1,1,1,1,1,0,1
711,2,2,265,248,1,2,5,7,2,2,1,1,2,1,1,50,0
712,2,9,299,266,2,2,3,0,2,1,2,2,2,1,1,0,1
713,2,3,292,0,1,2,0,0,2,1,1,1,2,1,1,0,0
714,1,4,307,0,2,3,4,0,2,1,1,1,2,1,1,0,0
715,1,2,307,0,2,5,0,0,2,1,2,1,2,1,1,0,0
716,1,3,307,0,1,1,0,0,2,1,3,3,2,1,1,0,1
717,2,4,266,0,2,1,2,3,2,1,2,1,2,2,1,0,0
718,2,3,266,0,1,2,4,6,2,1,2,1,2,1,1,0,1
719,1,2,307,0,1,1,7,0,3,1,2,1,3,1,1,0,1
720,2,2,266,0,1,1,2,0,1,1,2,1,2,1,1,50,0
721,2,2,265,299,1,3,0,0,2,2,2,2,2,1,1,150,0
722,2,10,299,0,2,1,7,0,1,2,1,1,1,1,1,0,0
723,1,12,307,218,1,1,2,5,2,2,3,3,3,1,1,0,0
724,1,15,60,0,1,1,5,0,1,2,1,1,2,1,1,200,1
725,2,5,264,0,1,4,0,0,2,2,2,2,2,1,1,0,0
726,2,3,292,295,2,2,7,0,1,1,3,3,3,1,1,0,0
727,1,3,307,70,2,1,2,0,3,2,1,1,2,1,1,0,0
728,1,1,307,0,2,2,7,0,2,1,2,2,2,1,1,0,0
729,2,6,265,0,2,2,4,7,1,2,1,1,1,1,1,0,1
730,2,36,266,303,2,1,2,7,2,1,1,1,1,1,1,0,1
731,2,2,265,0,2,1,2,7,1,2,2,1,2,1,1,0,1
732,1,2,307,307,1,1,7,0,2,1,2,2,2,1,1,0,0
733,1,2,307,0,1,5,0,0,3,1,3,3,3,1,1,0,0
734,2,2,300,0,2,1,6,7,2,2,2,2,2,1,1,0,0
735,2,5,265,0,2,2,7,0,2,2,2,2,2,1,1,0,0
736,1,1,195,0,1,7,0,0,1,1,2,1,2,1,1,0,0
737,1,1,307,141,2,1,7,0,2,1,3,3,3,1,1,0,0
738,1,24,307,0,1,1,2,4,2,2,1,1,1,1,1,0,1
739,2,1,266,0,2,3,4,0,2,1,2,2,2,1,1,5,0
740,1,2,76,76,3,1,2,7,1,2,1,3,3,1,5,0,0
741,2,2,266,0,1,3,0,0,2,1,2,1,2,1,2,0,0
742,1,2,307,307,2,1,7,0,2,1,3,1,3,1,1,0,0
743,1,5,307,109,1,1,7,0,2,2,2,1,2,1,1,0,1
744,2,3,266,0,3,1,2,7,2,1,2,2,2,1,3,0,1
745,2,1,285,0,2,6,7,0,3,3,2,2,2,1,2,0,0
746,1,2,307,307,2,5,0,0,2,2,2,1,2,1,1,0,1
747,1,1,307,0,1,5,7,0,2,2,2,2,2,1,1,0,0
748,2,10,266,266,2,7,0,0,2,2,1,1,1,1,2,0,1
749,1,1,307,0,2,1,2,0,2,2,2,1,2,1,1,0,1
750,1,60,20,0,1,2,7,0,2,1,3,3,1,1,1,300,1
751,1,2,307,0,1,2,0,0,2,2,1,1,2,1,1,0,1
752,1,5,307,0,2,2,0,0,2,2,3,1,2,1,1,0,0
753,1,50,195,0,2,1,6,0,1,2,1,1,3,1,1,100,1
754,1,2,307,0,1,1,2,7,2,1,2,2,2,1,2,50,0
755,2,1,266,0,2,1,4,7,1,1,2,2,2,1,1,0,1
756,1,72,205,0,1,2,5,7,1,1,1,1,2,3,1,0,1
757,2,1,265,0,1,1,7,0,2,2,3,3,3,1,1,0,0
758,2,3,266,0,1,1,2,0,2,1,2,1,2,1,1,0,1
759,2,1,265,265,3,1,4,7,1,2,2,2,2,1,6,0,1
760,1,17,139,119,3,1,5,7,3,2,1,1,2,1,2,0,0
761,1,1,307,0,2,2,0,0,2,1,2,1,2,1,2,0,0
762,1,2,307,0,2,1,2,0,2,1,1,1,2,1,1,0,1
763,1,84,179,0,1,1,2,6,2,3,1,1,2,1,1,0,0
764,2,24,266,0,2,1,7,0,2,1,1,1,1,1,1,0,1
765,2,1,266,0,2,1,2,4,1,1,2,2,2,1,1,0,1
766,2,8,266,266,2,1,2,0,2,1,2,2,2,1,1,0,1
767,1,1,307,307,1,1,2,7,2,2,2,1,2,1,1,0,1
768,2,8,299,0,1,3,4,7,2,1,1,1,2,1,1,0,1
769,2,1,266,0,2,1,7,0,1,1,3,3,3,1,1,10,1
